Received data - ID: 32, Velocity: 535.000000 m/s, Distance: 7208.000000 meters, ETI = 13472.897461 ms, Latency = 3 microseconds
Received data - ID: 64, Velocity: 497.000000 m/s, Distance: 3243.000000 meters, ETI = 6525.150879 ms, Latency = 4 microseconds
Received data - ID: 48, Velocity: 523.000000 m/s, Distance: 9851.000000 meters, ETI = 18835.564453 ms, Latency = 6 microseconds
Received data - ID: 74, Velocity: 633.000000 m/s, Distance: 9891.000000 meters, ETI = 15625.591797 ms, Latency = 11 microseconds
Received data - ID: 0, Velocity: 854.000000 m/s, Distance: 9990.000000 meters, ETI = 11697.892578 ms, Latency = 3 microseconds
Received data - ID: 97, Velocity: 919.000000 m/s, Distance: 7780.000000 meters, ETI = 8465.723633 ms, Latency = 4 microseconds
Received data - ID: 78, Velocity: 931.000000 m/s, Distance: 2544.000000 meters, ETI = 2732.545654 ms, Latency = 10 microseconds
Received data - ID: 40, Velocity: 487.000000 m/s, Distance: 899.000000 meters, ETI = 1845.995850 ms, Latency = 5 microseconds
Received data - ID: 25, Velocity: 483.000000 m/s, Distance: 5538.000000 meters, ETI = 11465.838867 ms, Latency = 4 microseconds
Received data - ID: 11, Velocity: 560.000000 m/s, Distance: 5834.000000 meters, ETI = 10417.857422 ms, Latency = 6 microseconds
Received data - ID: 40, Velocity: 497.000000 m/s, Distance: 2785.000000 meters, ETI = 5603.622070 ms, Latency = 3 microseconds
Received data - ID: 29, Velocity: 540.000000 m/s, Distance: 8805.000000 meters, ETI = 16305.555664 ms, Latency = 3 microseconds
Received data - ID: 91, Velocity: 392.000000 m/s, Distance: 3210.000000 meters, ETI = 8188.774902 ms, Latency = 6 microseconds
Received data - ID: 49, Velocity: 578.000000 m/s, Distance: 6979.000000 meters, ETI = 12074.394531 ms, Latency = 3 microseconds
Received data - ID: 93, Velocity: 620.000000 m/s, Distance: 1497.000000 meters, ETI = 2414.516113 ms, Latency = 3 microseconds
Received data - ID: 82, Velocity: 578.000000 m/s, Distance: 1159.000000 meters, ETI = 2005.190430 ms, Latency = 8 microseconds
Received data - ID: 18, Velocity: 489.000000 m/s, Distance: 159.000000 meters, ETI = 325.153381 ms, Latency = 6 microseconds
Received data - ID: 49, Velocity: 924.000000 m/s, Distance: 9072.000000 meters, ETI = 9818.181641 ms, Latency = 3 microseconds
Received data - ID: 8, Velocity: 477.000000 m/s, Distance: 8503.000000 meters, ETI = 17825.996094 ms, Latency = 3 microseconds
Received data - ID: 70, Velocity: 607.000000 m/s, Distance: 4196.000000 meters, ETI = 6912.685547 ms, Latency = 3 microseconds
Received data - ID: 74, Velocity: 722.000000 m/s, Distance: 2611.000000 meters, ETI = 3616.343506 ms, Latency = 8 microseconds
Received data - ID: 19, Velocity: 761.000000 m/s, Distance: 1056.000000 meters, ETI = 1387.647827 ms, Latency = 5 microseconds
Received data - ID: 16, Velocity: 932.000000 m/s, Distance: 5452.000000 meters, ETI = 5849.785156 ms, Latency = 4 microseconds
Received data - ID: 41, Velocity: 954.000000 m/s, Distance: 6813.000000 meters, ETI = 7141.509766 ms, Latency = 4 microseconds
Received data - ID: 62, Velocity: 396.000000 m/s, Distance: 5460.000000 meters, ETI = 13787.878906 ms, Latency = 3 microseconds
Received data - ID: 15, Velocity: 904.000000 m/s, Distance: 2599.000000 meters, ETI = 2875.000000 ms, Latency = 4 microseconds
Received data - ID: 36, Velocity: 680.000000 m/s, Distance: 9198.000000 meters, ETI = 13526.469727 ms, Latency = 4 microseconds
Received data - ID: 32, Velocity: 387.000000 m/s, Distance: 2584.000000 meters, ETI = 6677.002441 ms, Latency = 3 microseconds
Received data - ID: 40, Velocity: 517.000000 m/s, Distance: 7006.000000 meters, ETI = 13551.256836 ms, Latency = 3 microseconds
Received data - ID: 49, Velocity: 523.000000 m/s, Distance: 1758.000000 meters, ETI = 3361.376709 ms, Latency = 3 microseconds
Received data - ID: 5, Velocity: 621.000000 m/s, Distance: 7095.000000 meters, ETI = 11425.120117 ms, Latency = 7 microseconds
Received data - ID: 96, Velocity: 916.000000 m/s, Distance: 5678.000000 meters, ETI = 6198.689941 ms, Latency = 6 microseconds
Received data - ID: 78, Velocity: 579.000000 m/s, Distance: 5058.000000 meters, ETI = 8735.750977 ms, Latency = 4 microseconds
Received data - ID: 77, Velocity: 750.000000 m/s, Distance: 4007.000000 meters, ETI = 5342.666504 ms, Latency = 8 microseconds
Received data - ID: 78, Velocity: 676.000000 m/s, Distance: 7753.000000 meters, ETI = 11468.934570 ms, Latency = 9 microseconds
Received data - ID: 99, Velocity: 784.000000 m/s, Distance: 5565.000000 meters, ETI = 7098.214355 ms, Latency = 10 microseconds
Received data - ID: 93, Velocity: 608.000000 m/s, Distance: 6172.000000 meters, ETI = 10151.315430 ms, Latency = 9 microseconds
Received data - ID: 43, Velocity: 929.000000 m/s, Distance: 7514.000000 meters, ETI = 8088.267090 ms, Latency = 4 microseconds
Received data - ID: 73, Velocity: 922.000000 m/s, Distance: 6748.000000 meters, ETI = 7318.872070 ms, Latency = 5 microseconds
Received data - ID: 51, Velocity: 986.000000 m/s, Distance: 2144.000000 meters, ETI = 2174.442383 ms, Latency = 5 microseconds
Received data - ID: 46, Velocity: 577.000000 m/s, Distance: 6517.000000 meters, ETI = 11294.626953 ms, Latency = 5 microseconds
Received data - ID: 29, Velocity: 916.000000 m/s, Distance: 5874.000000 meters, ETI = 6412.664062 ms, Latency = 5 microseconds
Received data - ID: 91, Velocity: 469.000000 m/s, Distance: 2912.000000 meters, ETI = 6208.955078 ms, Latency = 9 microseconds
Received data - ID: 46, Velocity: 693.000000 m/s, Distance: 9091.000000 meters, ETI = 13118.326172 ms, Latency = 5 microseconds
Received data - ID: 15, Velocity: 949.000000 m/s, Distance: 6857.000000 meters, ETI = 7225.500488 ms, Latency = 4 microseconds
Received data - ID: 51, Velocity: 487.000000 m/s, Distance: 1226.000000 meters, ETI = 2517.453857 ms, Latency = 6 microseconds
Received data - ID: 62, Velocity: 955.000000 m/s, Distance: 3183.000000 meters, ETI = 3332.984131 ms, Latency = 5 microseconds
Received data - ID: 61, Velocity: 578.000000 m/s, Distance: 1078.000000 meters, ETI = 1865.051880 ms, Latency = 5 microseconds
Received data - ID: 47, Velocity: 445.000000 m/s, Distance: 170.000000 meters, ETI = 382.022461 ms, Latency = 8 microseconds
Received data - ID: 75, Velocity: 489.000000 m/s, Distance: 4750.000000 meters, ETI = 9713.701172 ms, Latency = 5 microseconds
Received data - ID: 32, Velocity: 896.000000 m/s, Distance: 6367.000000 meters, ETI = 7106.026855 ms, Latency = 7 microseconds
Received data - ID: 22, Velocity: 882.000000 m/s, Distance: 1810.000000 meters, ETI = 2052.154297 ms, Latency = 5 microseconds
Received data - ID: 5, Velocity: 479.000000 m/s, Distance: 6321.000000 meters, ETI = 13196.242188 ms, Latency = 6 microseconds
Received data - ID: 38, Velocity: 351.000000 m/s, Distance: 9447.000000 meters, ETI = 26914.529297 ms, Latency = 4 microseconds
Received data - ID: 8, Velocity: 646.000000 m/s, Distance: 2276.000000 meters, ETI = 3523.219727 ms, Latency = 8 microseconds
Received data - ID: 66, Velocity: 486.000000 m/s, Distance: 3455.000000 meters, ETI = 7109.053711 ms, Latency = 9 microseconds
Received data - ID: 28, Velocity: 614.000000 m/s, Distance: 4860.000000 meters, ETI = 7915.309570 ms, Latency = 4 microseconds
Received data - ID: 53, Velocity: 777.000000 m/s, Distance: 1348.000000 meters, ETI = 1734.877686 ms, Latency = 3 microseconds
Received data - ID: 3, Velocity: 861.000000 m/s, Distance: 2431.000000 meters, ETI = 2823.460938 ms, Latency = 5 microseconds
Received data - ID: 82, Velocity: 455.000000 m/s, Distance: 4197.000000 meters, ETI = 9224.175781 ms, Latency = 8 microseconds
Received data - ID: 6, Velocity: 752.000000 m/s, Distance: 5821.000000 meters, ETI = 7740.691895 ms, Latency = 4 microseconds
Received data - ID: 55, Velocity: 947.000000 m/s, Distance: 7124.000000 meters, ETI = 7522.703125 ms, Latency = 4 microseconds
Received data - ID: 74, Velocity: 859.000000 m/s, Distance: 4998.000000 meters, ETI = 5818.393555 ms, Latency = 4 microseconds
Received data - ID: 35, Velocity: 643.000000 m/s, Distance: 8888.000000 meters, ETI = 13822.706055 ms, Latency = 9 microseconds
Received data - ID: 80, Velocity: 926.000000 m/s, Distance: 5678.000000 meters, ETI = 6131.749512 ms, Latency = 8 microseconds
Received data - ID: 50, Velocity: 801.000000 m/s, Distance: 4961.000000 meters, ETI = 6193.508301 ms, Latency = 4 microseconds
Received data - ID: 99, Velocity: 855.000000 m/s, Distance: 6363.000000 meters, ETI = 7442.105469 ms, Latency = 10 microseconds
Received data - ID: 16, Velocity: 573.000000 m/s, Distance: 1561.000000 meters, ETI = 2724.258301 ms, Latency = 4 microseconds
Received data - ID: 45, Velocity: 473.000000 m/s, Distance: 8274.000000 meters, ETI = 17492.599609 ms, Latency = 5 microseconds
Received data - ID: 50, Velocity: 353.000000 m/s, Distance: 1181.000000 meters, ETI = 3345.608887 ms, Latency = 3 microseconds
Jitter (Standard Deviation): 2.242766 microseconds Received data - ID: 87, Velocity: 699.000000 m/s, Distance: 8110.000000 meters, ETI = 11602.289062 ms, Latency = 5 microseconds
Received data - ID: 43, Velocity: 465.000000 m/s, Distance: 7172.000000 meters, ETI = 15423.655273 ms, Latency = 5 microseconds
Received data - ID: 29, Velocity: 981.000000 m/s, Distance: 2112.000000 meters, ETI = 2152.905273 ms, Latency = 4 microseconds
Received data - ID: 76, Velocity: 381.000000 m/s, Distance: 8247.000000 meters, ETI = 21645.669922 ms, Latency = 3 microseconds
Received data - ID: 90, Velocity: 671.000000 m/s, Distance: 8805.000000 meters, ETI = 13122.206055 ms, Latency = 12 microseconds
Received data - ID: 78, Velocity: 948.000000 m/s, Distance: 2206.000000 meters, ETI = 2327.004150 ms, Latency = 4 microseconds
Received data - ID: 29, Velocity: 788.000000 m/s, Distance: 109.000000 meters, ETI = 138.324875 ms, Latency = 4 microseconds
Received data - ID: 84, Velocity: 969.000000 m/s, Distance: 8978.000000 meters, ETI = 9265.221680 ms, Latency = 3 microseconds
Received data - ID: 87, Velocity: 444.000000 m/s, Distance: 3186.000000 meters, ETI = 7175.675781 ms, Latency = 12 microseconds
Received data - ID: 7, Velocity: 360.000000 m/s, Distance: 7827.000000 meters, ETI = 21741.666016 ms, Latency = 10 microseconds
Received data - ID: 74, Velocity: 431.000000 m/s, Distance: 7152.000000 meters, ETI = 16593.966797 ms, Latency = 8 microseconds
Received data - ID: 4, Velocity: 677.000000 m/s, Distance: 406.000000 meters, ETI = 599.704590 ms, Latency = 3 microseconds
Received data - ID: 0, Velocity: 542.000000 m/s, Distance: 7537.000000 meters, ETI = 13905.904297 ms, Latency = 4 microseconds
Received data - ID: 38, Velocity: 388.000000 m/s, Distance: 7355.000000 meters, ETI = 18956.185547 ms, Latency = 3 microseconds
Received data - ID: 89, Velocity: 647.000000 m/s, Distance: 3181.000000 meters, ETI = 4916.537598 ms, Latency = 3 microseconds
Received data - ID: 93, Velocity: 584.000000 m/s, Distance: 987.000000 meters, ETI = 1690.068481 ms, Latency = 3 microseconds
Received data - ID: 61, Velocity: 493.000000 m/s, Distance: 8217.000000 meters, ETI = 16667.343750 ms, Latency = 3 microseconds
Received data - ID: 1, Velocity: 482.000000 m/s, Distance: 9447.000000 meters, ETI = 19599.583984 ms, Latency = 3 microseconds
Received data - ID: 65, Velocity: 753.000000 m/s, Distance: 2104.000000 meters, ETI = 2794.156738 ms, Latency = 3 microseconds
Received data - ID: 21, Velocity: 964.000000 m/s, Distance: 1781.000000 meters, ETI = 1847.510376 ms, Latency = 9 microseconds
Received data - ID: 43, Velocity: 593.000000 m/s, Distance: 7080.000000 meters, ETI = 11939.291992 ms, Latency = 20 microseconds
Received data - ID: 80, Velocity: 868.000000 m/s, Distance: 1411.000000 meters, ETI = 1625.576050 ms, Latency = 3 microseconds
Received data - ID: 13, Velocity: 968.000000 m/s, Distance: 3251.000000 meters, ETI = 3358.471191 ms, Latency = 4 microseconds
Received data - ID: 40, Velocity: 531.000000 m/s, Distance: 2933.000000 meters, ETI = 5523.540527 ms, Latency = 4 microseconds
Received data - ID: 79, Velocity: 663.000000 m/s, Distance: 2259.000000 meters, ETI = 3407.239990 ms, Latency = 7 microseconds
Received data - ID: 53, Velocity: 936.000000 m/s, Distance: 2095.000000 meters, ETI = 2238.247803 ms, Latency = 3 microseconds
Received data - ID: 65, Velocity: 874.000000 m/s, Distance: 7720.000000 meters, ETI = 8832.951172 ms, Latency = 6 microseconds
Received data - ID: 35, Velocity: 680.000000 m/s, Distance: 8976.000000 meters, ETI = 13200.000000 ms, Latency = 3 microseconds
Received data - ID: 55, Velocity: 725.000000 m/s, Distance: 4071.000000 meters, ETI = 5615.172363 ms, Latency = 4 microseconds
Received data - ID: 8, Velocity: 559.000000 m/s, Distance: 9156.000000 meters, ETI = 16379.250000 ms, Latency = 3 microseconds
Received data - ID: 2, Velocity: 832.000000 m/s, Distance: 7905.000000 meters, ETI = 9501.201172 ms, Latency = 3 microseconds
Received data - ID: 40, Velocity: 375.000000 m/s, Distance: 1562.000000 meters, ETI = 4165.333496 ms, Latency = 11 microseconds
Received data - ID: 85, Velocity: 962.000000 m/s, Distance: 1080.000000 meters, ETI = 1122.661133 ms, Latency = 4 microseconds
Received data - ID: 36, Velocity: 797.000000 m/s, Distance: 1202.000000 meters, ETI = 1508.155640 ms, Latency = 5 microseconds
Received data - ID: 40, Velocity: 546.000000 m/s, Distance: 474.000000 meters, ETI = 868.131897 ms, Latency = 3 microseconds
Received data - ID: 7, Velocity: 955.000000 m/s, Distance: 666.000000 meters, ETI = 697.382202 ms, Latency = 6 microseconds
Received data - ID: 41, Velocity: 588.000000 m/s, Distance: 2481.000000 meters, ETI = 4219.387695 ms, Latency = 3 microseconds
Received data - ID: 36, Velocity: 455.000000 m/s, Distance: 8762.000000 meters, ETI = 19257.142578 ms, Latency = 7 microseconds
Received data - ID: 43, Velocity: 742.000000 m/s, Distance: 21.000000 meters, ETI = 28.301888 ms, Latency = 3 microseconds
Received data - ID: 22, Velocity: 512.000000 m/s, Distance: 9248.000000 meters, ETI = 18062.500000 ms, Latency = 8 microseconds
Received data - ID: 18, Velocity: 368.000000 m/s, Distance: 3717.000000 meters, ETI = 10100.542969 ms, Latency = 4 microseconds
Received data - ID: 14, Velocity: 650.000000 m/s, Distance: 3290.000000 meters, ETI = 5061.538574 ms, Latency = 3 microseconds
Received data - ID: 35, Velocity: 759.000000 m/s, Distance: 3169.000000 meters, ETI = 4175.230469 ms, Latency = 4 microseconds
Received data - ID: 91, Velocity: 661.000000 m/s, Distance: 8681.000000 meters, ETI = 13133.131836 ms, Latency = 3 microseconds
Received data - ID: 52, Velocity: 753.000000 m/s, Distance: 4033.000000 meters, ETI = 5355.909668 ms, Latency = 8 microseconds
Received data - ID: 29, Velocity: 987.000000 m/s, Distance: 7042.000000 meters, ETI = 7134.751953 ms, Latency = 6 microseconds
Received data - ID: 14, Velocity: 718.000000 m/s, Distance: 2244.000000 meters, ETI = 3125.348145 ms, Latency = 6 microseconds
Received data - ID: 64, Velocity: 769.000000 m/s, Distance: 470.000000 meters, ETI = 611.183350 ms, Latency = 5 microseconds
Received data - ID: 23, Velocity: 540.000000 m/s, Distance: 7679.000000 meters, ETI = 14220.370117 ms, Latency = 5 microseconds
Received data - ID: 90, Velocity: 588.000000 m/s, Distance: 4710.000000 meters, ETI = 8010.204102 ms, Latency = 4 microseconds
Received data - ID: 71, Velocity: 945.000000 m/s, Distance: 9221.000000 meters, ETI = 9757.671875 ms, Latency = 3 microseconds
Received data - ID: 55, Velocity: 978.000000 m/s, Distance: 4779.000000 meters, ETI = 4886.503418 ms, Latency = 4 microseconds
Received data - ID: 88, Velocity: 935.000000 m/s, Distance: 9779.000000 meters, ETI = 10458.823242 ms, Latency = 4 microseconds
Received data - ID: 93, Velocity: 790.000000 m/s, Distance: 4962.000000 meters, ETI = 6281.012695 ms, Latency = 87 microseconds
Received data - ID: 7, Velocity: 567.000000 m/s, Distance: 2669.000000 meters, ETI = 4707.230957 ms, Latency = 3 microseconds
Received data - ID: 34, Velocity: 671.000000 m/s, Distance: 1457.000000 meters, ETI = 2171.385986 ms, Latency = 4 microseconds
Received data - ID: 98, Velocity: 545.000000 m/s, Distance: 3597.000000 meters, ETI = 6600.000000 ms, Latency = 7 microseconds
Received data - ID: 18, Velocity: 838.000000 m/s, Distance: 4844.000000 meters, ETI = 5780.429199 ms, Latency = 4 microseconds
Received data - ID: 72, Velocity: 563.000000 m/s, Distance: 1028.000000 meters, ETI = 1825.932495 ms, Latency = 5 microseconds
Received data - ID: 64, Velocity: 801.000000 m/s, Distance: 4723.000000 meters, ETI = 5896.379395 ms, Latency = 3 microseconds
Received data - ID: 90, Velocity: 604.000000 m/s, Distance: 1601.000000 meters, ETI = 2650.662109 ms, Latency = 3 microseconds
Received data - ID: 71, Velocity: 363.000000 m/s, Distance: 9301.000000 meters, ETI = 25622.589844 ms, Latency = 3 microseconds
Received data - ID: 63, Velocity: 721.000000 m/s, Distance: 3565.000000 meters, ETI = 4944.521484 ms, Latency = 4 microseconds
Received data - ID: 21, Velocity: 445.000000 m/s, Distance: 8610.000000 meters, ETI = 19348.314453 ms, Latency = 4 microseconds
Received data - ID: 95, Velocity: 741.000000 m/s, Distance: 5022.000000 meters, ETI = 6777.328125 ms, Latency = 3 microseconds
Received data - ID: 55, Velocity: 393.000000 m/s, Distance: 8738.000000 meters, ETI = 22234.095703 ms, Latency = 3 microseconds
Received data - ID: 79, Velocity: 882.000000 m/s, Distance: 1608.000000 meters, ETI = 1823.129272 ms, Latency = 3 microseconds
Received data - ID: 54, Velocity: 822.000000 m/s, Distance: 2707.000000 meters, ETI = 3293.187500 ms, Latency = 3 microseconds
Received data - ID: 4, Velocity: 623.000000 m/s, Distance: 2225.000000 meters, ETI = 3571.428467 ms, Latency = 4 microseconds
Received data - ID: 78, Velocity: 724.000000 m/s, Distance: 1981.000000 meters, ETI = 2736.187988 ms, Latency = 4 microseconds
Received data - ID: 30, Velocity: 733.000000 m/s, Distance: 8223.000000 meters, ETI = 11218.281250 ms, Latency = 5 microseconds
Received data - ID: 87, Velocity: 445.000000 m/s, Distance: 8805.000000 meters, ETI = 19786.515625 ms, Latency = 8 microseconds
Received data - ID: 16, Velocity: 750.000000 m/s, Distance: 489.000000 meters, ETI = 652.000000 ms, Latency = 4 microseconds
Received data - ID: 38, Velocity: 963.000000 m/s, Distance: 8135.000000 meters, ETI = 8447.559570 ms, Latency = 3 microseconds
Received data - ID: 24, Velocity: 908.000000 m/s, Distance: 6737.000000 meters, ETI = 7419.603516 ms, Latency = 5 microseconds
Received data - ID: 74, Velocity: 920.000000 m/s, Distance: 7372.000000 meters, ETI = 8013.043457 ms, Latency = 7 microseconds
Received data - ID: 93, Velocity: 855.000000 m/s, Distance: 6734.000000 meters, ETI = 7876.023438 ms, Latency = 6 microseconds
Received data - ID: 19, Velocity: 741.000000 m/s, Distance: 432.000000 meters, ETI = 582.995972 ms, Latency = 4 microseconds
Received data - ID: 84, Velocity: 779.000000 m/s, Distance: 2279.000000 meters, ETI = 2925.545410 ms, Latency = 4 microseconds
Received data - ID: 83, Velocity: 667.000000 m/s, Distance: 836.000000 meters, ETI = 1253.373291 ms, Latency = 5 microseconds
Received data - ID: 93, Velocity: 432.000000 m/s, Distance: 2136.000000 meters, ETI = 4944.444824 ms, Latency = 8 microseconds
Received data - ID: 80, Velocity: 875.000000 m/s, Distance: 5907.000000 meters, ETI = 6750.857422 ms, Latency = 4 microseconds
Received data - ID: 90, Velocity: 476.000000 m/s, Distance: 41.000000 meters, ETI = 86.134453 ms, Latency = 3 microseconds
Received data - ID: 89, Velocity: 787.000000 m/s, Distance: 1490.000000 meters, ETI = 1893.265625 ms, Latency = 7 microseconds
Received data - ID: 39, Velocity: 893.000000 m/s, Distance: 3053.000000 meters, ETI = 3418.812988 ms, Latency = 4 microseconds
Received data - ID: 63, Velocity: 681.000000 m/s, Distance: 5903.000000 meters, ETI = 8668.134766 ms, Latency = 4 microseconds
Received data - ID: 15, Velocity: 621.000000 m/s, Distance: 9993.000000 meters, ETI = 16091.787109 ms, Latency = 8 microseconds
Received data - ID: 26, Velocity: 722.000000 m/s, Distance: 3838.000000 meters, ETI = 5315.789551 ms, Latency = 9 microseconds
Received data - ID: 28, Velocity: 581.000000 m/s, Distance: 4399.000000 meters, ETI = 7571.428711 ms, Latency = 6 microseconds
Received data - ID: 78, Velocity: 891.000000 m/s, Distance: 1023.000000 meters, ETI = 1148.148193 ms, Latency = 4 microseconds
Received data - ID: 43, Velocity: 834.000000 m/s, Distance: 4243.000000 meters, ETI = 5087.530273 ms, Latency = 8 microseconds
Received data - ID: 49, Velocity: 702.000000 m/s, Distance: 8707.000000 meters, ETI = 12403.134766 ms, Latency = 8 microseconds
Received data - ID: 46, Velocity: 891.000000 m/s, Distance: 4637.000000 meters, ETI = 5204.264648 ms, Latency = 4 microseconds
Received data - ID: 13, Velocity: 400.000000 m/s, Distance: 2816.000000 meters, ETI = 7040.000000 ms, Latency = 7 microseconds
Received data - ID: 26, Velocity: 410.000000 m/s, Distance: 9877.000000 meters, ETI = 24090.244141 ms, Latency = 4 microseconds
Received data - ID: 5, Velocity: 874.000000 m/s, Distance: 2663.000000 meters, ETI = 3046.910645 ms, Latency = 7 microseconds
Received data - ID: 25, Velocity: 867.000000 m/s, Distance: 3189.000000 meters, ETI = 3678.200684 ms, Latency = 5 microseconds
Received data - ID: 2, Velocity: 617.000000 m/s, Distance: 9099.000000 meters, ETI = 14747.164062 ms, Latency = 3 microseconds
Received data - ID: 36, Velocity: 458.000000 m/s, Distance: 5967.000000 meters, ETI = 13028.383789 ms, Latency = 5 microseconds
Received data - ID: 56, Velocity: 405.000000 m/s, Distance: 1531.000000 meters, ETI = 3780.247070 ms, Latency = 5 microseconds
Jitter (Standard Deviation): 8.560047 microseconds Received data - ID: 62, Velocity: 819.000000 m/s, Distance: 7975.000000 meters, ETI = 9737.485352 ms, Latency = 9 microseconds
Received data - ID: 56, Velocity: 531.000000 m/s, Distance: 1495.000000 meters, ETI = 2815.442627 ms, Latency = 4 microseconds
Received data - ID: 44, Velocity: 591.000000 m/s, Distance: 6803.000000 meters, ETI = 11510.999023 ms, Latency = 4 microseconds
Received data - ID: 88, Velocity: 915.000000 m/s, Distance: 7450.000000 meters, ETI = 8142.076660 ms, Latency = 8 microseconds
Received data - ID: 42, Velocity: 569.000000 m/s, Distance: 8300.000000 meters, ETI = 14586.995117 ms, Latency = 8 microseconds
Received data - ID: 33, Velocity: 722.000000 m/s, Distance: 4271.000000 meters, ETI = 5915.512695 ms, Latency = 3 microseconds
Received data - ID: 11, Velocity: 990.000000 m/s, Distance: 338.000000 meters, ETI = 341.414154 ms, Latency = 5 microseconds
Received data - ID: 52, Velocity: 658.000000 m/s, Distance: 479.000000 meters, ETI = 727.963501 ms, Latency = 3 microseconds
Received data - ID: 2, Velocity: 683.000000 m/s, Distance: 8990.000000 meters, ETI = 13162.518555 ms, Latency = 3 microseconds
Received data - ID: 2, Velocity: 568.000000 m/s, Distance: 4422.000000 meters, ETI = 7785.210938 ms, Latency = 4 microseconds
Received data - ID: 61, Velocity: 742.000000 m/s, Distance: 2194.000000 meters, ETI = 2956.873535 ms, Latency = 4 microseconds
Received data - ID: 42, Velocity: 357.000000 m/s, Distance: 3941.000000 meters, ETI = 11039.215820 ms, Latency = 6 microseconds
Received data - ID: 47, Velocity: 469.000000 m/s, Distance: 6345.000000 meters, ETI = 13528.785156 ms, Latency = 6 microseconds
Received data - ID: 80, Velocity: 913.000000 m/s, Distance: 4964.000000 meters, ETI = 5437.020996 ms, Latency = 3 microseconds
Received data - ID: 73, Velocity: 504.000000 m/s, Distance: 9462.000000 meters, ETI = 18773.808594 ms, Latency = 3 microseconds
Received data - ID: 54, Velocity: 529.000000 m/s, Distance: 1552.000000 meters, ETI = 2933.837402 ms, Latency = 9 microseconds
Received data - ID: 44, Velocity: 844.000000 m/s, Distance: 3049.000000 meters, ETI = 3612.559326 ms, Latency = 3 microseconds
Received data - ID: 52, Velocity: 773.000000 m/s, Distance: 8470.000000 meters, ETI = 10957.308594 ms, Latency = 3 microseconds
Received data - ID: 31, Velocity: 747.000000 m/s, Distance: 7511.000000 meters, ETI = 10054.885742 ms, Latency = 6 microseconds
Received data - ID: 69, Velocity: 398.000000 m/s, Distance: 498.000000 meters, ETI = 1251.256226 ms, Latency = 8 microseconds
Received data - ID: 3, Velocity: 352.000000 m/s, Distance: 5679.000000 meters, ETI = 16133.522461 ms, Latency = 7 microseconds
Received data - ID: 88, Velocity: 563.000000 m/s, Distance: 5834.000000 meters, ETI = 10362.344727 ms, Latency = 7 microseconds
Received data - ID: 11, Velocity: 492.000000 m/s, Distance: 5651.000000 meters, ETI = 11485.772461 ms, Latency = 4 microseconds
Received data - ID: 80, Velocity: 477.000000 m/s, Distance: 7616.000000 meters, ETI = 15966.457031 ms, Latency = 3 microseconds
Received data - ID: 79, Velocity: 635.000000 m/s, Distance: 6857.000000 meters, ETI = 10798.424805 ms, Latency = 5 microseconds
Received data - ID: 83, Velocity: 662.000000 m/s, Distance: 8902.000000 meters, ETI = 13447.129883 ms, Latency = 3 microseconds
Received data - ID: 62, Velocity: 420.000000 m/s, Distance: 9770.000000 meters, ETI = 23261.906250 ms, Latency = 4 microseconds
Received data - ID: 86, Velocity: 888.000000 m/s, Distance: 3917.000000 meters, ETI = 4411.036133 ms, Latency = 3 microseconds
Received data - ID: 17, Velocity: 892.000000 m/s, Distance: 3698.000000 meters, ETI = 4145.740234 ms, Latency = 3 microseconds
Received data - ID: 67, Velocity: 749.000000 m/s, Distance: 65.000000 meters, ETI = 86.782372 ms, Latency = 7 microseconds
Received data - ID: 89, Velocity: 932.000000 m/s, Distance: 5619.000000 meters, ETI = 6028.969727 ms, Latency = 4 microseconds
Received data - ID: 28, Velocity: 631.000000 m/s, Distance: 4589.000000 meters, ETI = 7272.583008 ms, Latency = 6 microseconds
Received data - ID: 52, Velocity: 630.000000 m/s, Distance: 9172.000000 meters, ETI = 14558.730469 ms, Latency = 5 microseconds
Received data - ID: 64, Velocity: 407.000000 m/s, Distance: 2295.000000 meters, ETI = 5638.820801 ms, Latency = 4 microseconds
Received data - ID: 28, Velocity: 681.000000 m/s, Distance: 8490.000000 meters, ETI = 12466.959961 ms, Latency = 3 microseconds
Received data - ID: 36, Velocity: 459.000000 m/s, Distance: 643.000000 meters, ETI = 1400.871460 ms, Latency = 3 microseconds
Received data - ID: 40, Velocity: 633.000000 m/s, Distance: 7037.000000 meters, ETI = 11116.903320 ms, Latency = 7 microseconds
Received data - ID: 93, Velocity: 630.000000 m/s, Distance: 274.000000 meters, ETI = 434.920624 ms, Latency = 4 microseconds
Received data - ID: 93, Velocity: 782.000000 m/s, Distance: 2203.000000 meters, ETI = 2817.135498 ms, Latency = 6 microseconds
Received data - ID: 7, Velocity: 997.000000 m/s, Distance: 1151.000000 meters, ETI = 1154.463379 ms, Latency = 5 microseconds
Received data - ID: 23, Velocity: 890.000000 m/s, Distance: 6717.000000 meters, ETI = 7547.190918 ms, Latency = 8 microseconds
Received data - ID: 40, Velocity: 703.000000 m/s, Distance: 5566.000000 meters, ETI = 7917.496582 ms, Latency = 6 microseconds
Received data - ID: 83, Velocity: 661.000000 m/s, Distance: 2659.000000 meters, ETI = 4022.692627 ms, Latency = 5 microseconds
Received data - ID: 45, Velocity: 386.000000 m/s, Distance: 2651.000000 meters, ETI = 6867.875488 ms, Latency = 8 microseconds
Received data - ID: 65, Velocity: 601.000000 m/s, Distance: 6840.000000 meters, ETI = 11381.032227 ms, Latency = 5 microseconds
